asset_id,timestamp,burr_microns,humidity_rh,winding_tension_n,vpd_moisture_rate,tank_bolt_torque_nm,oil_fill_rate_lpm,hydrogen_ppm,acetylene_ppm,ethylene_ppm,transit_impact_g,signature,actual_label
TR-2026-0518,2026-01-06T17:15:00,12.097,55.966,521.483,0.416,162.698,88.618,9.984,0.087,5.702,1.468,b0654193f83ffbf59c42523e2068cced3c95696ea06a63acf070ade995df3789,1
TR-2026-0519,2026-01-06T17:30:00,13.751,50.229,538.225,0.537,163.175,72.992,5.792,0.748,4.582,1.314,15b9c7e0516de4973db3193a85a8c75107d38258d6d387d560bc5e9d90e5e7ea,1
TR-2026-0520,2026-01-06T17:45:00,15.445,38.021,528.35,0.365,182.741,87.574,-2.226,1.764,4.85,0.992,9d2bd5fda021ffa440ecaf700689c9cc64a90b9308fd0e55c3a22d30253374bb,1
TR-2026-0521,2026-01-06T18:00:00,10.958,46.06,502.951,0.615,183.74,86.196,11.611,1.034,3.918,1.589,4376d4175d2ec556e0a273e53c592c60a4d071904080876dd915e8ba730d1a7c,1
TR-2026-0522,2026-01-06T18:15:00,12.952,45.934,525.972,0.581,177.81,82.773,3.388,0.326,3.223,1.18,bfd21f0ca8624d9cd9466b4e1a42fcabaa39cda8c8c73ba99ef3d88b0cd34ef3,1
TR-2026-0523,2026-01-06T18:30:00,13.608,37.703,494.521,0.587,198.519,85.225,6.672,1.25,2.51,1.337,37487a1dc4b601de721eec81dffbf9f6edf5b99bbc4725027315e05cc31db3bc,1
TR-2026-0524,2026-01-06T18:45:00,11.252,46.643,492.854,0.491,179.36,73.847,10.103,1.247,3.534,1.068,8ba5d283ea99dbe87ddb2b9e17ba788b532e0fdbe0810439dd2ac1d9986c3234,1
TR-2026-0525,2026-01-06T19:00:00,11.55,75.069,465.251,0.639,190.598,89.579,10.65,1.108,3.38,1.295,ca955cdedec48cc8ef479997c499fccd7253335ea1147737160c75df46c7b2a4,-1
TR-2026-0526,2026-01-06T19:15:00,8.012,46.17,512.851,0.261,191.092,92.723,15.585,0.644,3.192,0.812,9486e68cf7dad7faabafd0c47ad86cc048b15ef73f097d2b0ba293e04efd3c1f,1
TR-2026-0527,2026-01-06T19:30:00,12.607,38.51,513.877,0.252,196.117,78.835,7.896,0.229,3.126,1.102,b2a336f0871be08b00ba7c804d42882b9e142b40331fe718274d598617eea506,1
TR-2026-0528,2026-01-06T19:45:00,13.439,56.513,545.645,0.546,202.353,89.558,7.89,1.204,5.61,1.427,55559135d09ed253661486a3a1d885a373517dbe838514cb5e24d73042ba0ae8,1
TR-2026-0529,2026-01-06T20:00:00,9.476,42.801,547.287,0.448,198.642,95.522,11.598,1.282,2.445,1.369,6cc27a68f70da525db497c8cec5a55af057ffdd7494b4ecb546ed4c175504a69,1
TR-2026-0530,2026-01-06T20:15:00,7.053,42.7,566.366,0.496,209.214,86.418,15.343,0.871,4.034,0.752,5c52cffbb8420fb8ed35c42991a85c92d6a6c7f82a56c38eae819183df61da24,1
TR-2026-0531,2026-01-06T20:30:00,10.494,39.824,564.843,0.566,198.585,82.102,7.847,0.776,5.174,1.744,3336b543d1e21b174bec7ba4e9f19faaed1c7f5c76cd11931075efe828016ad8,1
TR-2026-0532,2026-01-06T20:45:00,17.925,52.178,511.782,0.533,205.471,100.986,11.561,0.81,3.675,1.402,8be15949c62b86667e30f749139fc2e23dcf811d30cf29ac7791a878a3681ed5,1
TR-2026-0533,2026-01-06T21:00:00,13.301,48.636,521.799,0.417,183.054,86.083,13.154,0.704,4.079,0.897,dacddb69d7d2b7332d3e8efedfb48f540a611995e6da40d29829d5ec6ebf27b2,1
TR-2026-0534,2026-01-06T21:15:00,16.1,57.996,527.118,0.507,183.157,89.224,8.942,0.823,4.207,1.358,abd2e41000b0e7cd12724c640a53a7a56eb31585e695cea4a199e51831872cd7,1
TR-2026-0535,2026-01-06T21:30:00,11.273,58.659,614.869,0.33,169.886,77.343,7.69,1.158,4.887,1.26,a875bbf277e693d3d94f3a042cfa0aa25725d84131cddee56595dccb315c07dd,1
TR-2026-0536,2026-01-06T21:45:00,9.924,43.047,519.297,0.292,171.064,76.027,10.292,0.898,4.917,0.556,943ab8ac3fb4fc8e055638c1a497941036af94edbbb65295fa6b74b0f7c0b82e,1
TR-2026-0537,2026-01-06T22:00:00,13.99,22.771,562.862,0.268,195.12,77.891,11.147,2.083,0.59,1.443,935cd5d142db39c1b2777cd69dbd22d074b7f479b28e7d495cf278a63f8c2b58,1
TR-2026-0538,2026-01-06T22:15:00,10.152,48.414,512.763,0.463,174.06,91.244,3.655,1.297,3.386,0.709,e6a0b642a5520c4b7627a96d46564e650344eb4e7a661ae763b26496279058a6,1
TR-2026-0539,2026-01-06T22:30:00,11.798,60.261,562.747,0.37,183.98,85.968,12.579,0.975,4.264,1.13,8ea44338ef4d855078c81191cedbb1ae6f261a5fd1b6c6fbacb49401ad2b4a0c,1
TR-2026-0540,2026-01-06T22:45:00,15.914,45.03,506.175,0.394,178.355,73.783,5.749,1.399,3.69,1.447,a33d72ee2e0cd938e6a387e895b1a1c0f31fa00bb27e8e396b3562bf47941461,1
TR-2026-0541,2026-01-06T23:00:00,13.705,43.709,503.15,0.468,179.05,68.009,10.767,0.897,3.529,0.862,f6090861099cdf32f90994cd0ec15aeff75481a15721d1ace24e90c3b7532d6b,1
TR-2026-0542,2026-01-06T23:15:00,12.672,57.908,527.111,0.312,187.701,84.573,10.592,1.043,-0.479,1.391,1ad31cddd115b2c2ca21a212194ea451f30ef8ca96b9a89d811d362e3dea4f87,1
TR-2026-0543,2026-01-06T23:30:00,7.735,43.492,534.384,0.286,193.455,91.107,8.141,0.453,2.531,1.559,5399b35cb6ea109499577958f6874790a8c87ef72859135fc0e4f55004146cc1,1
TR-2026-0544,2026-01-06T23:45:00,15.193,43.678,516.646,0.279,183.239,89.909,3.991,0.999,4.134,0.975,e98eae500d491f894518090dc7e52790442bb229516af7fcffd1e761c7e1336e,1
TR-2026-0545,2026-01-07T00:00:00,5.393,47.773,576.68,0.594,189.678,82.587,6.093,0.679,4.816,0.917,bb055df186b9f92b50587247e2adc8bf44764e50eba8d6c58c4b2005f79af1e8,1
TR-2026-0546,2026-01-07T00:15:00,18.399,44.505,472.946,0.316,194.319,84.522,10.63,0.587,5.246,1.145,917026b258f4f5ea0a6757fa5f622a69c797235e20bcacf574dda7ca0db9e511,1
TR-2026-0547,2026-01-07T00:30:00,10.797,35.424,589.628,0.44,192.734,80.705,4.844,0.706,5.652,1.018,a0cc22ec82d76d4fc0f17f1305b5ac9b0bb9029660c1df66aba5cf316ca0180c,1
TR-2026-0548,2026-01-07T00:45:00,12.466,48.992,577.5,0.485,192.728,90.754,4.541,0.415,2.374,0.734,370be2e10f2dcda1751ae04a7f676c6dc8a8a5939bc47ac1be4dd127b8a7f6a0,1
TR-2026-0549,2026-01-07T01:00:00,12.87,45.636,429.255,0.656,174.269,101.415,3.652,0.475,0.696,1.327,4a02bf6bed2baa0cdceff2684c247fd0efd0d18b6b14b0881044c725249e8d92,1
TR-2026-0550,2026-01-07T01:15:00,8.781,34.02,547.207,0.521,206.744,79.514,8.656,0.284,3.497,1.018,b5f99cc0885c8b86d4223b1d8e4042f7487d188ae05440da3045664f5b8c07fb,1
TR-2026-0551,2026-01-07T01:30:00,15.051,52.929,490.502,0.55,184.471,82.403,5.874,0.576,6.613,1.308,ce0f3d98eda4d5cd729f76472110b0fa8a28025238b8ba14758ac1e763a9ca94,1
TR-2026-0552,2026-01-07T01:45:00,11.213,64.568,565.675,0.378,181.717,83.286,8.438,0.52,4.658,1.708,2905b2a3e9d362a56ce4782bd0fe1fd5c851a28106aab1a7e458ffa58993d3dc,1
TR-2026-0553,2026-01-07T02:00:00,8.616,41.135,504.712,0.65,197.021,92.555,7.207,0.685,1.822,1.474,463f92269deb8c382d2099fba02499db29af0d0fd764cbd83439f511fd9a6fc3,1
TR-2026-0554,2026-01-07T02:15:00,15.858,43.313,515.038,0.467,195.703,73.238,10.208,0.792,2.412,0.47,07e238d57d23ec25b81f40b4089a1df623c6478ae19a84f48d7dc408e9524320,1
TR-2026-0555,2026-01-07T02:30:00,16.343,58.397,532.438,0.646,184.485,92.626,6.646,0.594,2.984,0.479,e0e0fdd3d1bf3847332e4476d843b65aaccabf6744eba9e3330c196df1f3e3d3,1
TR-2026-0556,2026-01-07T02:45:00,10.075,38.588,478.701,0.43,206.162,101.75,3.017,0.658,2.448,1.546,4c30a4d893e5af091f865aab022a069339ff9aada14723bb161e673c465396ca,1
TR-2026-0557,2026-01-07T03:00:00,10.09,45.581,503.29,0.611,191.564,90.359,-0.001,0.773,7.125,1.664,2970401457e3ef3d8f29548388fdf9589f2b39aa16c62edb0a629564654d1315,1
TR-2026-0558,2026-01-07T03:15:00,11.06,35.388,579.889,0.474,175.786,85.273,0.178,0.366,4.055,1.496,354211e1c4d5c28f82e10a93a22fbe03990ec93627eaec655a68ae0290ebd5a1,1
TR-2026-0559,2026-01-07T03:30:00,10.857,53.077,469.199,0.473,185.792,98.715,7.31,0.731,5.282,0.736,f4cb8f91c6a3cbd5d33567719ae00a5263951869b6ef35f006efe5f7467a904a,1
TR-2026-0560,2026-01-07T03:45:00,13.597,43.233,504.05,0.436,195.181,89.433,5.754,0.855,6.236,0.909,ae05f38c93d3c90ee0bf77cbd02de8678c9d9663b508caf6e7cb1b11c03f0463,1
TR-2026-0561,2026-01-07T04:00:00,11.421,44.496,462.927,0.591,175.708,93.209,6.136,0.55,5.82,1.548,7721eda63b961632b7f69e7ce4881e5d4597244ff566cdc8c0d4f0beddbc1dd6,1
TR-2026-0562,2026-01-07T04:15:00,14.283,42.692,519.707,0.384,195.849,79.453,12.455,0.674,4.031,1.466,922c1e983d215b24ab95dbbcfc0cc141188976725a42e08ed7f4031510fc385a,1
TR-2026-0563,2026-01-07T04:30:00,11.106,44.76,551.284,0.384,183.485,85.082,10.594,0.76,6.712,1.145,0326139697e2e395105d7ffd8b6669e1003a5ea9312a5e9301f247a29cd235c0,1
TR-2026-0564,2026-01-07T04:45:00,11.487,34.467,483.715,0.397,198.63,84.735,6.546,1.291,6.327,1.639,b440e98029edffb1648859819bd321ed7e98c1ed718ec3aa6ff2cc985d00295f,1
TR-2026-0565,2026-01-07T05:00:00,10.514,59.51,528.44,0.423,193.62,93.058,6.286,0.888,5.39,0.794,49b140bd028b8bf07ab0682d8fd56d5a1f5942d830dfae6f364ccf677ff2427f,1
TR-2026-0566,2026-01-07T05:15:00,8.657,37.131,500.291,0.498,181.136,79.813,8.155,0.341,4.643,1.596,6d3b551827abcc26711bf5b3f710dc08ea087d637c821523487a55996b92f645,1
TR-2026-0567,2026-01-07T05:30:00,11.392,47.988,449.004,0.504,222.223,84.019,7.643,1.097,6.468,1.541,73757eed96211c27397c6d1eab1a75c458831ca33e2a47dd08999fa0be1c9709,1
TR-2026-0568,2026-01-07T05:45:00,13.69,65.575,541.785,0.335,188.382,74.755,11.698,0.418,4.111,0.9,74465240a1cc44394e37d87a077a7383d9dd81192fed55ad0f1fadac5dc511fa,1
TR-2026-0569,2026-01-07T06:00:00,16.458,45.828,500.428,0.335,162.54,74.99,8.336,1.192,3.159,1.75,fbeaf0ad46d04a3a2e0e35f1900d765b8f17dcbdab1b88f3cd2d892b5c94deb5,1
TR-2026-0570,2026-01-07T06:15:00,11.286,36.363,554.677,0.66,163.858,82.231,11.794,0.221,4.85,1.628,b089d6ee6ccaca9978eccabd08a4db91b9c2fc1542dcaa679ada6a59a44b5049,1
TR-2026-0571,2026-01-07T06:30:00,12.889,49.402,581.632,0.645,141.54,109.97,5.24,1.191,1.942,1.112,a5281ddd496afc0cf101910d0ced2027fa8247f40c9a10d5ad3dbf8b7e421cd9,-1
TR-2026-0572,2026-01-07T06:45:00,19.694,74.655,414.133,0.552,187.875,96.515,8.494,0.701,1.324,0.633,87531c5b27b92d73500fe052728d2a36a65c3d15033607ffb8933bb99aa80b14,-1
TR-2026-0573,2026-01-07T07:00:00,12.091,43.047,490.465,0.512,175.346,77.117,11.565,0.942,3.648,1.425,4fc16e14ba24d6a38c9c156dcba53b2b17d38d4273ee3a6d2de8504c630e723b,1
TR-2026-0574,2026-01-07T07:15:00,13.149,38.465,592.464,0.392,203.672,83.489,10.421,1.094,5.72,0.906,07c0fca8c1430a12c1a1589fa831871b66306cc08ed9d5373fabb30c493fe475,1
TR-2026-0575,2026-01-07T07:30:00,17.539,42.93,521.215,0.398,180.843,98.691,4.987,0.423,6.416,1.419,7a295ff326f396b69de975af583a2d0a556d2c19c201a1df6a41e77a162b48be,1
TR-2026-0576,2026-01-07T07:45:00,10.649,46.01,496.876,0.464,163.711,90.48,8.97,0.777,3.414,0.887,d88cb0eed9d5d39024bbda79c647b117130a69ee86fed802ae502f402c9b3a92,1
TR-2026-0577,2026-01-07T08:00:00,8.487,49.095,592.606,0.599,166.938,80.706,9.264,0.772,1.901,1.335,af9204045cdb62758cdff6f393dd1e5f398125230d3403edbaf3378b31b20491,1
TR-2026-0578,2026-01-07T08:15:00,17.743,42.974,560.88,0.323,172.664,90.773,11.251,0.417,4.036,0.716,303ed72a89f2abd3ed2546f06bfd271900b129f13bad1b20877b6477b3172390,1
TR-2026-0579,2026-01-07T08:30:00,14.511,41.52,511.284,0.337,177.22,99.065,8.219,0.399,3.528,0.641,8079971b3b9615eea4047591884f0f4426d2354b6038b10e91d252a5aadc5c94,1
TR-2026-0580,2026-01-07T08:45:00,16.081,43.86,586.176,0.44,184.568,90.127,-0.018,0.882,3.927,1.72,a13fd3d297cdc0a25e357d5819f5d202bf03da9a250e0a5824d743df9cf595df,1
TR-2026-0581,2026-01-07T09:00:00,8.599,54.937,510.819,0.36,187.365,83.378,12.615,0.936,4.308,1.515,626834ae41da03b9674ed26fe0da0dac9ed01b58a6aea66e16784966f240c6eb,1
TR-2026-0582,2026-01-07T09:15:00,14.351,56.356,541.304,0.467,199.87,84.273,8.1,1.489,6.433,1.197,f8ef72b1db9292e33a8a2a2a9ce5fdf556627dec6802cbfb3ad63bf2c6023674,1
TR-2026-0583,2026-01-07T09:30:00,16.39,51.403,531.045,0.418,188.98,84.826,6.007,0.852,4.398,1.069,23c9b3607f282c9e25686dcaf969c9afb5a3996f13d796d98e0e87964c82cfe1,1
TR-2026-0584,2026-01-07T09:45:00,15.866,52.759,510.331,0.526,185.936,75.114,10.018,0.858,7.89,1.71,7904b49533b5e7b72bd7482b93bc72b49baf378670a83d0f274e5e7992d1363f,1
TR-2026-0585,2026-01-07T10:00:00,12.748,46.31,484.871,0.276,174.529,84.618,1.683,0.582,3.629,1.125,304f92e804479955bf25d4f337642f5e63926acbccb3ba7c33ea62b04407a6d3,1
TR-2026-0586,2026-01-07T10:15:00,10.975,58.791,543.175,0.394,184.18,84.773,5.696,0.492,5.516,1.053,089619e245054c26b888bd238cfc609c64061beefd2c6bea97bf3044721c5f52,1
TR-2026-0587,2026-01-07T10:30:00,11.871,45.944,450.955,0.446,195.416,88.61,14.689,1.3,6.173,2.18,cab0eef5e6d3fc108f8f73308150fa6465b0ea18904a81f58c69564387320a4c,1
TR-2026-0588,2026-01-07T10:45:00,12.489,52.79,500.427,0.461,177.227,88.184,6.044,0.525,4.62,1.152,12db93b952caedb590b856bdb688c0bc8536345acf3fbc3d5a8104f669c32252,1
TR-2026-0589,2026-01-07T11:00:00,7.633,35.822,489.096,0.491,187.627,93.522,10.258,1.229,4.913,1.273,d97498ad2d179a25a9c4d4d083076f2c54219aee7e41e75ca9ff24fbc7193ae6,1
TR-2026-0590,2026-01-07T11:15:00,14.758,48.009,564.488,0.215,181.514,82.554,11.458,1.429,1.825,1.694,75e6eaee9e458c993dd75bf8da5e04511733ab0156cfb8e1880e12a58d4e2b83,1
TR-2026-0591,2026-01-07T11:30:00,8.576,43.126,508.863,0.294,192.799,90.435,11.162,0.627,3.941,1.189,5c9d83e4f65852b6c2b34f32027e83efd2a95d5ddecd1d96d65d16b3286638d7,1
TR-2026-0592,2026-01-07T11:45:00,3.497,37.344,520.194,0.341,181.9,83.991,6.027,0.826,4.942,1.117,a82683c80c05888eed57ec28e14fc2308991320eb87e2aa7f668d602a7db0d17,1
TR-2026-0593,2026-01-07T12:00:00,11.503,44.941,459.089,0.496,121.363,107.948,9.773,1.268,2.483,1.07,c5f6919cb79f3e8d0eb2460992d09e1e772ea4d867e786bfa54da64625465492,-1
TR-2026-0594,2026-01-07T12:15:00,16.462,35.815,503.96,0.442,192.027,70.922,3.191,0.996,1.076,1.044,0c8400ee614a80e4a501455a22241516b92f14b05fdb0c684783febc2dee3c06,1
TR-2026-0595,2026-01-07T12:30:00,13.247,67.726,439.275,0.534,188.422,79.824,8.113,0.953,6.577,1.475,6b3fd93258a9a40f515d7a0f5129641daec1d042544a1c2d8424568871269fe0,-1
TR-2026-0596,2026-01-07T12:45:00,11.569,36.936,564.308,0.538,181.332,90.134,8.669,1.088,1.984,1.149,af5730ac18f0c398880f875967f51fa89a99d81f6dc79a0557da91e61e18f11d,1
TR-2026-0597,2026-01-07T13:00:00,13.871,39.972,432.502,0.342,184.267,85.511,13.051,1.033,4.122,1.189,464db5a009f613bfc1eb38292afe8105e90b9682a049f57c0a1dd04942d862b5,1
TR-2026-0598,2026-01-07T13:15:00,10.23,43.878,481.876,0.592,189.71,79.34,7.657,1.004,3.624,1.013,3c24337a84b2231c3882239666e0cc6d43bf70fcbad9fa7888928cbea1cf4909,1
TR-2026-0599,2026-01-07T13:30:00,13.017,42.136,504.118,0.316,185.932,83.55,7.035,0.88,5.122,1.446,be948fffb36e0797ed0a05f16df4ec62ec70b45dedb244bf1e9801dcf086c6f9,1
TR-2026-0600,2026-01-07T13:45:00,11.278,40.464,483.463,0.391,185.236,78.71,8.288,0.414,1.509,1.487,1171eb659e42b088de139aa6c568d76aec74cc8dc32ea6d2ad44fadcf30e06a7,1
TR-2026-0601,2026-01-07T14:00:00,9.489,36.249,534.806,0.587,180.163,83.275,11.215,0.076,6.95,2.055,10d9ce26f898b414f5cce4364ea08d7b5ec8dec7adfc864c8ee593c365d28f3f,1
TR-2026-0602,2026-01-07T14:15:00,11.707,39.248,510.733,0.408,194.741,84.099,5.267,0.731,4.772,0.786,6a26b5dcec5cfac146ebb833d3160f47e13512d5223e74c8d56c8f0285201045,1
TR-2026-0603,2026-01-07T14:30:00,17.978,39.861,515.193,0.41,191.577,99.182,9.74,0.193,1.924,1.06,c3f45c0d2c74124ad85d7f86bc4aa3d0bb4f887c993e906446b619a207c0cba4,1
TR-2026-0604,2026-01-07T14:45:00,6.834,51.555,481.979,0.599,206.848,83.014,9.317,0.307,4.936,1.026,bfa8ed730b21d72ef9202c9c32358534f8c576e03606c9dcd0c88576447da54e,1
TR-2026-0605,2026-01-07T15:00:00,11.132,41.274,508.619,0.545,175.576,98.88,4.025,1.446,2.475,1.2,9a806a7ab1065b300c2d214064afc86e2c5a0e90b1d3c0fa7852e492b4bd0030,1
TR-2026-0606,2026-01-07T15:15:00,10.969,51.411,572.494,0.569,143.744,95.882,5.654,0.403,2.281,1.047,a83d2b8bb74349d119dba0b4c8e2b0888942c13ecddad67e62a5dde0757f1329,-1
TR-2026-0607,2026-01-07T15:30:00,16.548,53.975,499.519,0.31,190.518,66.461,11.33,0.715,6.747,0.596,62d41592c19f3ee4a114853adeae2364b8b819b8d0cd8c40232798f946022dcb,1
TR-2026-0608,2026-01-07T15:45:00,11.698,42.352,472.055,0.51,193.114,99.281,11.024,0.562,2.494,0.721,ea9ae778016bdcff99de2a4760d06213f4693f80d39b4b55e05080fd1708a0a2,1
TR-2026-0609,2026-01-07T16:00:00,9.665,56.842,538.378,0.483,181.318,90.285,7.954,0.652,5.044,1.15,21f94da72aac0517808b409054ddc8135ace9e14a6dda99e43d03a2b2f331f8d,1
TR-2026-0610,2026-01-07T16:15:00,13.799,44.488,537.112,0.405,170.491,98.881,12.64,1.154,3.418,1.095,88a3817a38a4a855fd3b77e3e23ade168f7665d692fd31c1e72859a43c353288,1
TR-2026-0611,2026-01-07T16:30:00,10.939,39.94,585.528,0.445,206.221,73.813,9.555,1.628,4.045,1.108,fd8a06fbe6448a51c8560db75e32e57b01d8f39a5f8b9b1a15b410ca3e2baf7f,1
TR-2026-0612,2026-01-07T16:45:00,15.247,38.839,516.682,0.327,203.683,94.239,7.905,0.338,6.304,1.072,cbf69b88b04c9d020ad66c7587cb79f2b4818381ca1360c039b5a9512336c6d7,1
TR-2026-0613,2026-01-07T17:00:00,6.714,39.832,469.088,0.388,193.933,81.997,9.067,0.511,4.098,1.872,f2a5e59fb727d42456699a8322179dc456985de6c99d4c191019c6c5db7dcd9d,1
TR-2026-0614,2026-01-07T17:15:00,13.153,32.476,573.204,0.402,197.606,84.015,9.835,1.068,3.321,1.582,cbdb1416434d909ee105d76936eebbc2c3877a97c44a7ba98477e2038d81bb70,1
TR-2026-0615,2026-01-07T17:30:00,14.334,41.878,532.235,0.404,185.6,76.402,8.743,0.818,3.19,1.181,8ce77609178d96215834d559cd3fa61628fd1452538dc9126ec4262d60b4735a,1
TR-2026-0616,2026-01-07T17:45:00,10.151,43.97,484.806,0.685,197.709,87.185,11.516,0.008,0.163,1.06,93e142b85501f0d61736e707ceaaa3aeb71560a77bab75b57ed872c2e0b60574,1
TR-2026-0617,2026-01-07T18:00:00,11.29,46.645,552.215,0.336,189.796,85.115,9.043,0.592,6.075,1.164,994bf13edd6328d9a5d3607e4ab6844c28c0dbcd5859dfc8448cf715671d19c1,1
TR-2026-0618,2026-01-07T18:15:00,9.629,50.943,517.912,0.417,192.588,82.607,0.014,-0.425,5.909,1.631,3dd4823be9daa95951f4dd99d868e0a03cbfaff4604a5b125db22e2639481bb1,1
TR-2026-0619,2026-01-07T18:30:00,11.094,60.099,519.387,0.321,179.965,85.091,4.979,1.459,7.359,1.367,d721ad025dcc398443b05acd3d847a22fdb54ddcccdfe61259385492f992c3f3,1
TR-2026-0620,2026-01-07T18:45:00,8.115,57.371,522.671,0.421,190.774,80.314,8.441,0.223,5.631,1.163,6c2d3a0cf8b3e829bbbd67f9c4dec614e3daf9d815d1cd10bde31f808b61f212,1
TR-2026-0621,2026-01-07T19:00:00,11.397,43.91,477.569,0.526,174.49,81.109,8.003,0.848,1.441,1.119,a378ad42932a3ebcda9138f01cc69bae7260f66e520103c52b2e6beea3b127f0,1
TR-2026-0622,2026-01-07T19:15:00,10.865,43.202,525.684,0.437,172.634,84.709,10.982,0.38,3.438,0.716,17890186b7d48c824b82a91af29a14234820979a449a66583d14dc8f7488c941,1
TR-2026-0623,2026-01-07T19:30:00,11.723,38.198,523.229,0.33,172.598,73.319,4.8,1.343,2.9,1.363,8c75a21e1fc790564a27db165c7a68f9a5f3675052a0395643bba6252c87aab3,1
TR-2026-0624,2026-01-07T19:45:00,14.279,36.791,521.373,0.455,212.934,90.043,6.221,1.074,7.207,0.63,07c46203411ecc31b1349f2e2e4af3fc895bf33db4d4fa36862a72d2b19dc310,1
TR-2026-0625,2026-01-07T20:00:00,11.289,41.663,508.354,0.32,201.847,73.619,7.399,1.218,3.955,0.857,364dc52f92e6252c47a9c27b88055c104f2243feaa41dc2f421dabe60fc23f4c,1
TR-2026-0626,2026-01-07T20:15:00,11.31,38.944,527.183,0.31,194.756,85.924,8.57,1.376,3.343,0.946,76ecff55772785675fd42f46b2c17d87b4b09ed08bd444dd0bb88ccc11d67ab9,1
TR-2026-0627,2026-01-07T20:30:00,11.422,44.272,490.926,0.248,178.269,87.879,8.409,1.28,6.933,1.466,80f0e5ea00db53705dceb9a635754c8ef0954e7a3aeb2f9c6f739a571953738b,1
TR-2026-0628,2026-01-07T20:45:00,14.3,58.679,584.78,0.545,193.477,83.358,7.876,0.665,4.932,0.948,a2c261e7bafc1519c2e8f728fc15f835617bcac8335af7f1fc10a40440ef5363,1
TR-2026-0629,2026-01-07T21:00:00,4.934,58.785,512.283,0.496,202.493,87.402,12.333,0.303,7.596,1.58,e1f31a781a5f5b5b30af89336b869eab01c455537ac5af8e92fb6aa329166d27,1
TR-2026-0630,2026-01-07T21:15:00,16.275,35.651,509.898,0.594,162.595,89.484,9.597,1.588,1.626,1.763,a0ca088c134151ee7397ce18e358889cb4d11acbae172dbe1408d3a88cd0a1c2,1
TR-2026-0631,2026-01-07T21:30:00,10.659,35.224,481.925,0.49,171.652,90.922,6.011,0.315,3.208,1.318,1ad15284f0c95272e4fca40e0c71b52b1b8258583413901484b0f169e35ca0b5,1
TR-2026-0632,2026-01-07T21:45:00,12.103,50.57,557.885,0.759,172.469,85.609,9.412,0.216,2.664,0.948,0fd1163741724cb436b7e29d81604a4bbc54ae08949d619c6bf2c6bb5caedf72,-1
TR-2026-0633,2026-01-07T22:00:00,7.185,32.362,508.314,0.432,167.544,80.146,6.797,0.643,4.228,0.968,8057e299f129c8f3c52a7f6dd80c23709092236422824cf46dcb568c7cd3b5f4,1
TR-2026-0634,2026-01-07T22:15:00,13.465,38.543,523.308,0.462,199.577,80.197,10.302,0.817,6.237,1.652,f559c959030149e2e60dab9afc3f14273fb0eed94a88774f61c6b62140ddaadc,1
TR-2026-0635,2026-01-07T22:30:00,11.213,49.053,513.684,0.618,185.942,81.755,6.621,0.315,4.835,0.913,b32b6d2c2d2ac207827796ea381f44e59f9813f1c0f92e3e2d4e26c472a34ae0,1
TR-2026-0636,2026-01-07T22:45:00,8.121,46.018,560.258,0.235,209.219,81.598,8.423,1.029,5.089,1.296,38cbd824bc8d6c362292f871c0d7f419212b94edb5d8af31ba44b5ddbbd896f1,1
TR-2026-0637,2026-01-07T23:00:00,13.557,59.087,538.281,0.646,195.813,70.554,15.833,0.57,6.243,1.209,a2436b2dc17111985df67af83ef83b92870173a9cee3580cc2ec45a694fac890,1
TR-2026-0638,2026-01-07T23:15:00,9.935,50.006,511.138,0.608,190.264,92.488,1.508,0.766,4.616,1.278,63370d57519ab00fd247005fe7d474679197fe898023397a38239bc850ace57e,1
TR-2026-0639,2026-01-07T23:30:00,10.902,45.39,561.343,0.222,192.072,82.329,5.263,0.935,5.841,1.564,f71d0aea7097f5e2e581a6d9922c615e73ff4b03367954685e903c7def393fb2,1
TR-2026-0640,2026-01-07T23:45:00,14.627,51.945,516.942,0.381,177.377,91.703,7.874,0.382,1.473,1.491,6c41d7c01d160f96a2105ad515e0581f1ed82de6c2c88534718e3f990e9f9bf0,1
TR-2026-0641,2026-01-08T00:00:00,12.991,54.918,474.188,0.445,182.952,88.038,11.717,0.268,4.855,1.561,d8c856ed7368bc8b5438448c08cb5b32115e896e5183e63c3810938960eeb535,1
TR-2026-0642,2026-01-08T00:15:00,11.588,48.348,532.069,0.508,191.735,77.144,10.971,1.267,4.279,0.677,4100184f9e909871157ab1f6f8c9de8225b220aa5c2a0e08cc75eb2d715b94c2,1
TR-2026-0643,2026-01-08T00:30:00,12.583,35.843,507.395,0.309,192.288,86.328,3.063,0.941,3.915,1.381,296debd57ac1d2449ccca7e7446866c326d22e96e30a0da90c784929573b63af,1
TR-2026-0644,2026-01-08T00:45:00,9.596,38.833,501.164,0.452,186.776,83.474,6.73,0.659,7.762,0.93,4fc7dfd419ee7db296c166583dfa94acf8f53395253504a87b34f9116cc508d3,1
TR-2026-0645,2026-01-08T01:00:00,21.882,48.368,471.701,0.534,174.08,92.272,7.367,0.624,6.414,1.398,70f1c562b6ba83cddbedbe4b3c5a6a082ba5b763cdb3752112d76d1f64828880,1
TR-2026-0646,2026-01-08T01:15:00,13.305,41.444,541.397,0.571,186.617,99.413,10.551,0.885,4.377,1.248,b9a6d8a83ee561df9af4d0e43ed212af231d93ba628599cfd9751bf5d20ce33a,1
